# Residuals     
# Time          	p               	Ux              	Uz              	e               	k               	omega           
0.02602         	1.73866737e-03	1.95387076e-03	3.99855180e-03	2.11614005e-03	2.12839066e-05	8.73499765e-06
0.02604         	1.72720418e-03	1.95934665e-03	3.98997451e-03	2.12034155e-03	2.12366425e-05	8.70172515e-06
0.02606         	1.71546319e-03	1.96477511e-03	3.98115850e-03	2.12485799e-03	2.11868790e-05	8.65389202e-06
0.02608         	1.70360212e-03	1.97020186e-03	3.97187803e-03	2.12929361e-03	2.11358586e-05	8.61094153e-06
0.0261          	1.69160563e-03	1.97571738e-03	3.96230089e-03	2.13387811e-03	2.10857481e-05	8.54891672e-06
0.02612         	1.67997840e-03	1.98114474e-03	3.95217726e-03	2.13856829e-03	2.10359067e-05	8.46024120e-06
0.02614         	1.66864133e-03	1.98645959e-03	3.94153140e-03	2.14323469e-03	2.09846705e-05	8.39690570e-06
0.02616         	1.65786141e-03	1.99178018e-03	3.93030582e-03	2.14776237e-03	2.09344672e-05	8.37371452e-06
0.02618         	1.64794160e-03	1.99710706e-03	3.91858092e-03	2.15232596e-03	2.08869944e-05	8.35236466e-06
0.0262          	1.63843566e-03	2.00242421e-03	3.90644583e-03	2.15689969e-03	2.08363890e-05	8.32108120e-06
0.02622         	1.62915410e-03	2.00779844e-03	3.89406501e-03	2.16178283e-03	2.07848789e-05	8.27451330e-06
0.02624         	1.62001500e-03	2.01322638e-03	3.88134926e-03	2.16673200e-03	2.07310667e-05	8.20378924e-06
0.02626         	1.61126511e-03	2.01855927e-03	3.86826401e-03	2.17186482e-03	2.06749025e-05	8.10643829e-06
0.02628         	1.60280493e-03	2.02392476e-03	3.85482362e-03	2.17709499e-03	2.06155172e-05	8.04984746e-06
0.0263          	1.59481209e-03	2.02934483e-03	3.84088088e-03	2.18245386e-03	2.05547781e-05	8.06043743e-06
0.02632         	1.58717434e-03	2.03485271e-03	3.82644220e-03	2.18807201e-03	2.04955175e-05	8.07414983e-06
0.02634         	1.58012112e-03	2.04050017e-03	3.81158989e-03	2.19390220e-03	2.04341584e-05	8.07511873e-06
0.02636         	1.57367011e-03	2.04640603e-03	3.79649973e-03	2.19988305e-03	2.03705082e-05	8.03900756e-06
0.02638         	1.56762775e-03	2.05231939e-03	3.78106437e-03	2.20594072e-03	2.03039280e-05	7.98412081e-06
0.0264          	1.56128228e-03	2.05834155e-03	3.76522590e-03	2.21223070e-03	2.02378301e-05	7.94538214e-06
0.02642         	1.55498711e-03	2.06447019e-03	3.74900537e-03	2.21878392e-03	2.01731803e-05	7.92680741e-06
0.02644         	1.54976558e-03	2.07069661e-03	3.73231427e-03	2.22567645e-03	2.01083728e-05	7.97874843e-06
0.02646         	1.54513393e-03	2.07699455e-03	3.71538836e-03	2.23248823e-03	2.00437417e-05	8.03154788e-06
0.02648         	1.54086230e-03	2.08334620e-03	3.69814064e-03	2.23907893e-03	1.99831114e-05	8.07123041e-06
0.0265          	1.53667970e-03	2.08971421e-03	3.68055169e-03	2.24566231e-03	1.99221950e-05	8.08060640e-06
0.02652         	1.53363723e-03	2.09596045e-03	3.66265580e-03	2.25221160e-03	1.98573606e-05	8.08386158e-06
0.02654         	1.53145160e-03	2.10210929e-03	3.64439367e-03	2.25874154e-03	1.97907300e-05	8.07300818e-06
0.02656         	1.52973010e-03	2.10820307e-03	3.62587534e-03	2.26524803e-03	1.97314935e-05	8.05776572e-06
0.02658         	1.52875432e-03	2.11423723e-03	3.60696534e-03	2.27187767e-03	1.96847502e-05	8.12441953e-06
0.0266          	1.52880134e-03	2.12033929e-03	3.58767817e-03	2.27866673e-03	1.96362977e-05	8.17309170e-06
0.02662         	1.52899733e-03	2.12643017e-03	3.56804518e-03	2.28548035e-03	1.95874327e-05	8.21375975e-06
0.02664         	1.52971143e-03	2.13246659e-03	3.54807934e-03	2.29228244e-03	1.95387437e-05	8.23701555e-06
0.02666         	1.53059678e-03	2.13844815e-03	3.52772792e-03	2.29948419e-03	1.94912975e-05	8.25271533e-06
0.02668         	1.53161228e-03	2.14433089e-03	3.50695598e-03	2.30716907e-03	1.94419729e-05	8.23955837e-06
0.0267          	1.53294600e-03	2.15028670e-03	3.48603420e-03	2.31493011e-03	1.93911407e-05	8.23274866e-06
0.02672         	1.53476662e-03	2.15623093e-03	3.46502223e-03	2.32262785e-03	1.93400937e-05	8.28075022e-06
0.02674         	1.53697874e-03	2.16209712e-03	3.44373675e-03	2.33017754e-03	1.92869791e-05	8.30541025e-06
0.02676         	1.53940972e-03	2.16790218e-03	3.42210343e-03	2.33767722e-03	1.92316709e-05	8.31920010e-06
0.02678         	1.54181079e-03	2.17353926e-03	3.40034155e-03	2.34517828e-03	1.91735754e-05	8.33245635e-06
0.0268          	1.54404073e-03	2.17911055e-03	3.37829979e-03	2.35267178e-03	1.91285909e-05	8.33143443e-06
0.02682         	1.54620049e-03	2.18457676e-03	3.35631940e-03	2.36025843e-03	1.90946577e-05	8.31371684e-06
0.02684         	1.54880048e-03	2.18993562e-03	3.33442388e-03	2.36791149e-03	1.90624095e-05	8.28695661e-06
0.02686         	1.55175125e-03	2.19514346e-03	3.31242639e-03	2.37569674e-03	1.90315996e-05	8.31487050e-06
0.02688         	1.55519168e-03	2.20019828e-03	3.29047465e-03	2.38342241e-03	1.89996689e-05	8.33364837e-06
0.0269          	1.55936531e-03	2.20526822e-03	3.26872972e-03	2.39120236e-03	1.89654359e-05	8.34685482e-06
0.02692         	1.56394048e-03	2.21034921e-03	3.24733050e-03	2.39897864e-03	1.89294380e-05	8.34995826e-06
0.02694         	1.56901955e-03	2.21549454e-03	3.22590901e-03	2.40675120e-03	1.88898491e-05	8.34321692e-06
0.02696         	1.57441317e-03	2.22063274e-03	3.20457123e-03	2.41469671e-03	1.88478179e-05	8.30771927e-06
0.02698         	1.57969363e-03	2.22572401e-03	3.18346437e-03	2.42271831e-03	1.88041936e-05	8.29730516e-06
0.027           	1.58492289e-03	2.23080277e-03	3.16258754e-03	2.43080091e-03	1.87591188e-05	8.33248550e-06
0.02702         	1.59015693e-03	2.23564763e-03	3.14218969e-03	2.43875903e-03	1.87120573e-05	8.37697134e-06
0.02704         	1.59554710e-03	2.24040225e-03	3.12279987e-03	2.44679889e-03	1.86641839e-05	8.39075467e-06
0.02706         	1.60158310e-03	2.24512243e-03	3.10405145e-03	2.45498646e-03	1.86121720e-05	8.39332555e-06
0.02708         	1.60779586e-03	2.24980440e-03	3.08562289e-03	2.46351865e-03	1.85563612e-05	8.40430495e-06
0.0271          	1.61425504e-03	2.25434603e-03	3.06764847e-03	2.47238242e-03	1.84966907e-05	8.41553065e-06
0.02712         	1.62109439e-03	2.25890976e-03	3.05013178e-03	2.48130165e-03	1.84338576e-05	8.41792746e-06
0.02714         	1.62828605e-03	2.26348737e-03	3.03289741e-03	2.49017608e-03	1.83764725e-05	8.47241662e-06
0.02716         	1.63599745e-03	2.26811732e-03	3.01613306e-03	2.49913990e-03	1.83269350e-05	8.51595793e-06
0.02718         	1.64373553e-03	2.27269822e-03	2.99988313e-03	2.50815090e-03	1.82772049e-05	8.55445922e-06
0.0272          	1.65165093e-03	2.27715382e-03	2.98406559e-03	2.51746335e-03	1.82261833e-05	8.58424449e-06
0.02722         	1.65918349e-03	2.28147828e-03	2.96891109e-03	2.52674136e-03	1.81721265e-05	8.58676989e-06
0.02724         	1.66673467e-03	2.28573694e-03	2.95377533e-03	2.53606909e-03	1.81153076e-05	8.58376940e-06
0.02726         	1.67429870e-03	2.28987231e-03	2.93927557e-03	2.54549721e-03	1.80558821e-05	8.60141483e-06
0.02728         	1.68181227e-03	2.29384429e-03	2.92517055e-03	2.55508666e-03	1.79951827e-05	8.64954604e-06
0.0273          	1.68957541e-03	2.29777957e-03	2.91143196e-03	2.56464429e-03	1.79362807e-05	8.71089554e-06
0.02732         	1.69728054e-03	2.30142915e-03	2.89787503e-03	2.57413241e-03	1.78908162e-05	8.74344679e-06
0.02734         	1.70516336e-03	2.30504208e-03	2.88448200e-03	2.58350852e-03	1.78436716e-05	8.75724771e-06
0.02736         	1.71310669e-03	2.30863541e-03	2.87128191e-03	2.59280271e-03	1.78077517e-05	8.75711300e-06
0.02738         	1.72161790e-03	2.31218190e-03	2.85826006e-03	2.60211640e-03	1.77711375e-05	8.76773829e-06
0.0274          	1.72998453e-03	2.31559097e-03	2.84542021e-03	2.61168766e-03	1.77329162e-05	8.75903704e-06
0.02742         	1.73805188e-03	2.31895299e-03	2.83292495e-03	2.62113510e-03	1.76986435e-05	8.80552424e-06
0.02744         	1.74608733e-03	2.32246465e-03	2.82089501e-03	2.63060972e-03	1.76740072e-05	8.84938157e-06
0.02746         	1.75410112e-03	2.32583062e-03	2.80923801e-03	2.64034076e-03	1.76532602e-05	8.86751638e-06
0.02748         	1.76187539e-03	2.32917272e-03	2.79775959e-03	2.65025285e-03	1.76384874e-05	8.87325277e-06
0.0275          	1.76938930e-03	2.33238070e-03	2.78640179e-03	2.66027950e-03	1.76231404e-05	8.85240466e-06
0.02752         	1.77648127e-03	2.33563533e-03	2.77514438e-03	2.67039634e-03	1.76073236e-05	8.83354030e-06
0.02754         	1.78335774e-03	2.33890141e-03	2.76418409e-03	2.68059981e-03	1.75991967e-05	8.81622569e-06
0.02756         	1.79030001e-03	2.34202345e-03	2.75332555e-03	2.69064449e-03	1.75917523e-05	8.87086906e-06
0.02758         	1.79711922e-03	2.34488345e-03	2.74260936e-03	2.70047057e-03	1.75844487e-05	8.91383288e-06
0.0276          	1.80387847e-03	2.34776917e-03	2.73183655e-03	2.71042698e-03	1.75748033e-05	8.93424172e-06
0.02762         	1.81024187e-03	2.35063776e-03	2.72126118e-03	2.72091906e-03	1.75691988e-05	8.91798909e-06
0.02764         	1.81641307e-03	2.35369727e-03	2.71066170e-03	2.73136196e-03	1.75642317e-05	8.90866528e-06
0.02766         	1.82219808e-03	2.35681355e-03	2.70033077e-03	2.74175346e-03	1.75595207e-05	8.91391126e-06
0.02768         	1.82799492e-03	2.35971820e-03	2.69033665e-03	2.75187179e-03	1.75526958e-05	8.92020093e-06
0.0277          	1.83298903e-03	2.36253201e-03	2.68032326e-03	2.76163025e-03	1.75508932e-05	8.97997741e-06
0.02772         	1.83754011e-03	2.36536366e-03	2.67036202e-03	2.77135792e-03	1.75599238e-05	9.03086272e-06
0.02774         	1.84257841e-03	2.36829397e-03	2.66045582e-03	2.78084136e-03	1.75733110e-05	9.06384508e-06
0.02776         	1.84770630e-03	2.37109277e-03	2.65060657e-03	2.79100680e-03	1.75879027e-05	9.05525346e-06
0.02778         	1.85245886e-03	2.37393965e-03	2.64080067e-03	2.80130321e-03	1.76023928e-05	9.09400975e-06
0.0278          	1.85716606e-03	2.37677421e-03	2.63112130e-03	2.81155877e-03	1.76204807e-05	9.11934249e-06
0.02782         	1.86195725e-03	2.37970693e-03	2.62171448e-03	2.82173216e-03	1.76363262e-05	9.15378304e-06
0.02784         	1.86668619e-03	2.38265767e-03	2.61232238e-03	2.83163415e-03	1.76515800e-05	9.21733587e-06
0.02786         	1.87068654e-03	2.38563531e-03	2.60303738e-03	2.84134454e-03	1.76632497e-05	9.26462413e-06
0.02788         	1.87453855e-03	2.38847300e-03	2.59377654e-03	2.85089550e-03	1.76765856e-05	9.29917315e-06
0.0279          	1.87880131e-03	2.39129888e-03	2.58477904e-03	2.86069967e-03	1.76932778e-05	9.32832673e-06
0.02792         	1.88299946e-03	2.39410632e-03	2.57586883e-03	2.87067984e-03	1.77165231e-05	9.34656820e-06
0.02794         	1.88718497e-03	2.39685268e-03	2.56682682e-03	2.88056768e-03	1.77374852e-05	9.36812454e-06
0.02796         	1.89087810e-03	2.39942643e-03	2.55783986e-03	2.89042585e-03	1.77554967e-05	9.40765436e-06
0.02798         	1.89438340e-03	2.40203274e-03	2.54930332e-03	2.89991761e-03	1.77767679e-05	9.45014293e-06
0.028           	1.89772936e-03	2.40471874e-03	2.54108992e-03	2.90923859e-03	1.77965082e-05	9.50580588e-06
0.02802         	1.90109652e-03	2.40756742e-03	2.53298506e-03	2.91867020e-03	1.78159938e-05	9.51722353e-06
0.02804         	1.90411649e-03	2.41061917e-03	2.52486429e-03	2.92867804e-03	1.78394972e-05	9.53475953e-06
0.02806         	1.90703590e-03	2.41366662e-03	2.51689877e-03	2.93868499e-03	1.78589214e-05	9.53321616e-06
0.02808         	1.90954797e-03	2.41655152e-03	2.50899515e-03	2.94861241e-03	1.78738225e-05	9.52742074e-06
0.0281          	1.91188251e-03	2.41933003e-03	2.50110497e-03	2.95854854e-03	1.78954338e-05	9.54169248e-06
0.02812         	1.91433959e-03	2.42208789e-03	2.49333601e-03	2.96873257e-03	1.79170005e-05	9.58040218e-06
0.02814         	1.91699042e-03	2.42468615e-03	2.48569925e-03	2.97870925e-03	1.79379981e-05	9.61029310e-06
0.02816         	1.91974815e-03	2.42716209e-03	2.47836985e-03	2.98852712e-03	1.79611908e-05	9.57801761e-06
0.02818         	1.92289194e-03	2.42963294e-03	2.47115983e-03	2.99857775e-03	1.79837175e-05	9.55337554e-06
0.0282          	1.92611898e-03	2.43220708e-03	2.46416295e-03	3.00885699e-03	1.80034033e-05	9.55174980e-06
0.02822         	1.92879256e-03	2.43486671e-03	2.45741149e-03	3.01950160e-03	1.80200768e-05	9.54746255e-06
0.02824         	1.93114213e-03	2.43754101e-03	2.45086843e-03	3.03004594e-03	1.80367774e-05	9.55713480e-06
0.02826         	1.93339940e-03	2.44025875e-03	2.44420401e-03	3.04040989e-03	1.80567627e-05	9.58760415e-06
0.02828         	1.93510941e-03	2.44282188e-03	2.43749946e-03	3.05086839e-03	1.80768568e-05	9.60211243e-06
0.0283          	1.93634288e-03	2.44532586e-03	2.43102800e-03	3.06121570e-03	1.81036306e-05	9.55901689e-06
0.02832         	1.93816272e-03	2.44771220e-03	2.42458666e-03	3.07174344e-03	1.81334773e-05	9.50990703e-06
0.02834         	1.94087096e-03	2.45013758e-03	2.41820111e-03	3.08280997e-03	1.81593479e-05	9.49632782e-06
0.02836         	1.94307890e-03	2.45273331e-03	2.41215913e-03	3.09391307e-03	1.81815311e-05	9.51926311e-06
0.02838         	1.94515898e-03	2.45536459e-03	2.40640358e-03	3.10493721e-03	1.82051900e-05	9.56216885e-06
0.0284          	1.94691362e-03	2.45783203e-03	2.40074823e-03	3.11581054e-03	1.82304824e-05	9.62238821e-06
0.02842         	1.94849726e-03	2.46018753e-03	2.39500333e-03	3.12692333e-03	1.82583431e-05	9.64563470e-06
0.02844         	1.95017567e-03	2.46240337e-03	2.38962805e-03	3.13794677e-03	1.82858137e-05	9.62184402e-06
0.02846         	1.95178858e-03	2.46449360e-03	2.38458392e-03	3.14912324e-03	1.83198632e-05	9.58282473e-06
0.02848         	1.95323143e-03	2.46642397e-03	2.38000933e-03	3.16047762e-03	1.83519254e-05	9.57535566e-06
0.0285          	1.95456085e-03	2.46841499e-03	2.37559175e-03	3.17184506e-03	1.83786812e-05	9.62059264e-06
0.02852         	1.95587012e-03	2.47052884e-03	2.37128399e-03	3.18328027e-03	1.84049273e-05	9.68415161e-06
0.02854         	1.95722105e-03	2.47250869e-03	2.36722819e-03	3.19512890e-03	1.84289402e-05	9.73409769e-06
0.02856         	1.95940027e-03	2.47454691e-03	2.36344447e-03	3.20726043e-03	1.84519283e-05	9.74932377e-06
0.02858         	1.96148344e-03	2.47645694e-03	2.36014700e-03	3.21957448e-03	1.84759588e-05	9.74228008e-06
0.0286          	1.96338430e-03	2.47816595e-03	2.35711826e-03	3.23182440e-03	1.84991021e-05	9.69138209e-06
0.02862         	1.96485165e-03	2.47984769e-03	2.35434681e-03	3.24390027e-03	1.85226531e-05	9.66284478e-06
0.02864         	1.96650217e-03	2.48143175e-03	2.35173747e-03	3.25585782e-03	1.85486555e-05	9.67943097e-06
0.02866         	1.96890443e-03	2.48284415e-03	2.34928143e-03	3.26836615e-03	1.85720455e-05	9.70979649e-06
0.02868         	1.97161866e-03	2.48411891e-03	2.34722672e-03	3.28069625e-03	1.85956187e-05	9.73692840e-06
0.0287          	1.97453312e-03	2.48537763e-03	2.34539187e-03	3.29335825e-03	1.86152191e-05	9.75707826e-06
0.02872         	1.97770140e-03	2.48697036e-03	2.34383598e-03	3.30638682e-03	1.86381495e-05	9.74165440e-06
0.02874         	1.98048186e-03	2.48838444e-03	2.34285761e-03	3.31941488e-03	1.86576737e-05	9.67757682e-06
0.02876         	1.98286088e-03	2.48967295e-03	2.34179893e-03	3.33219802e-03	1.86731209e-05	9.57728518e-06
0.02878         	1.98532394e-03	2.49096796e-03	2.34073534e-03	3.34525965e-03	1.86877735e-05	9.53012370e-06
0.0288          	1.98806724e-03	2.49221996e-03	2.33990838e-03	3.35839720e-03	1.87024066e-05	9.55818573e-06
0.02882         	1.99073106e-03	2.49327374e-03	2.33918785e-03	3.37128987e-03	1.87222819e-05	9.59236215e-06
0.02884         	1.99337058e-03	2.49417754e-03	2.33886744e-03	3.38423643e-03	1.87429357e-05	9.61854465e-06
0.02886         	1.99600717e-03	2.49520285e-03	2.33872175e-03	3.39713517e-03	1.87666718e-05	9.57341020e-06
0.02888         	1.99931145e-03	2.49611589e-03	2.33882832e-03	3.40987630e-03	1.87899432e-05	9.50744157e-06
0.0289          	2.00295371e-03	2.49682461e-03	2.33910817e-03	3.42284121e-03	1.88102746e-05	9.42040147e-06
0.02892         	2.00679427e-03	2.49743169e-03	2.33972264e-03	3.43627810e-03	1.88285817e-05	9.35370909e-06
0.02894         	2.01082428e-03	2.49805607e-03	2.34071697e-03	3.44972132e-03	1.88450339e-05	9.39175132e-06
0.02896         	2.01489942e-03	2.49864401e-03	2.34188925e-03	3.46327197e-03	1.88608496e-05	9.45016781e-06
0.02898         	2.01891489e-03	2.49925306e-03	2.34312574e-03	3.47687534e-03	1.88807598e-05	9.48935970e-06
0.029           	2.02329623e-03	2.49993632e-03	2.34442416e-03	3.49060804e-03	1.89073635e-05	9.47399096e-06
0.02902         	2.02776526e-03	2.50072662e-03	2.34603349e-03	3.50439079e-03	1.89366260e-05	9.44297325e-06
0.02904         	2.03221720e-03	2.50175099e-03	2.34809850e-03	3.51804534e-03	1.89655836e-05	9.36845334e-06
0.02906         	2.03640705e-03	2.50292226e-03	2.35035038e-03	3.53171894e-03	1.89922798e-05	9.29689947e-06
0.02908         	2.04047809e-03	2.50420160e-03	2.35263531e-03	3.54516212e-03	1.90157195e-05	9.34884034e-06
0.0291          	2.04411023e-03	2.50543958e-03	2.35488861e-03	3.55859293e-03	1.90366768e-05	9.44629439e-06
0.02912         	2.04760334e-03	2.50710223e-03	2.35738164e-03	3.57240255e-03	1.90569050e-05	9.52370479e-06
0.02914         	2.05172146e-03	2.50864677e-03	2.36019032e-03	3.58618062e-03	1.90770137e-05	9.55687192e-06
0.02916         	2.05607871e-03	2.50988721e-03	2.36315258e-03	3.59989211e-03	1.91016502e-05	9.53695048e-06
0.02918         	2.06035001e-03	2.51109982e-03	2.36642152e-03	3.61359412e-03	1.91238523e-05	9.47888909e-06
0.0292          	2.06439773e-03	2.51262466e-03	2.36973706e-03	3.62758693e-03	1.91471068e-05	9.39443778e-06
0.02922         	2.06849225e-03	2.51415052e-03	2.37310949e-03	3.64164141e-03	1.91678565e-05	9.38195291e-06
0.02924         	2.07248073e-03	2.51558016e-03	2.37656465e-03	3.65617819e-03	1.91845513e-05	9.49163150e-06
0.02926         	2.07652823e-03	2.51683658e-03	2.37988593e-03	3.67128834e-03	1.92002819e-05	9.57770658e-06
0.02928         	2.08045717e-03	2.51789367e-03	2.38331873e-03	3.68673021e-03	1.92136607e-05	9.59547129e-06
0.0293          	2.08460779e-03	2.51885302e-03	2.38648730e-03	3.70243946e-03	1.92251756e-05	9.56081030e-06
0.02932         	2.08969522e-03	2.51990917e-03	2.38961446e-03	3.71824686e-03	1.92349700e-05	9.49902891e-06
0.02934         	2.09453481e-03	2.52096952e-03	2.39263206e-03	3.73422976e-03	1.92475396e-05	9.40290714e-06
0.02936         	2.09922777e-03	2.52191189e-03	2.39575972e-03	3.75061090e-03	1.92566743e-05	9.32503884e-06
0.02938         	2.10404856e-03	2.52270893e-03	2.39901185e-03	3.76725183e-03	1.92634603e-05	9.39172325e-06
0.0294          	2.10913099e-03	2.52319451e-03	2.40214688e-03	3.78403046e-03	1.92690658e-05	9.45480988e-06
0.02942         	2.11420196e-03	2.52345361e-03	2.40528761e-03	3.80047827e-03	1.92752083e-05	9.47511226e-06
0.02944         	2.11915109e-03	2.52382412e-03	2.40850774e-03	3.81704840e-03	1.92831762e-05	9.44337442e-06
0.02946         	2.12380371e-03	2.52385656e-03	2.41158355e-03	3.83405999e-03	1.92917221e-05	9.36738822e-06
0.02948         	2.12857165e-03	2.52378452e-03	2.41463182e-03	3.85137015e-03	1.93015374e-05	9.25120739e-06
0.0295          	2.13356857e-03	2.52363932e-03	2.41769940e-03	3.86878520e-03	1.93075733e-05	9.12844524e-06
0.02952         	2.13837332e-03	2.52338109e-03	2.42061614e-03	3.88635659e-03	1.93163114e-05	9.15268053e-06
0.02954         	2.14294324e-03	2.52293761e-03	2.42354874e-03	3.90364811e-03	1.93245767e-05	9.23965784e-06
0.02956         	2.14752561e-03	2.52216704e-03	2.42652469e-03	3.92108279e-03	1.93337616e-05	9.28027565e-06
0.02958         	2.15207485e-03	2.52120110e-03	2.42958434e-03	3.93842199e-03	1.93454707e-05	9.25522018e-06
0.0296          	2.15646296e-03	2.52016193e-03	2.43243654e-03	3.95611872e-03	1.93580171e-05	9.19832751e-06
0.02962         	2.16063620e-03	2.51898927e-03	2.43507924e-03	3.97385674e-03	1.93675572e-05	9.11292719e-06
0.02964         	2.16501794e-03	2.51772141e-03	2.43760999e-03	3.99150786e-03	1.93734660e-05	9.00004890e-06
0.02966         	2.16991227e-03	2.51638593e-03	2.44012931e-03	4.00941330e-03	1.93792297e-05	8.99794330e-06
0.02968         	2.17530373e-03	2.51481819e-03	2.44286006e-03	4.02745404e-03	1.93880664e-05	9.11433667e-06
0.0297          	2.18053288e-03	2.51297948e-03	2.44572670e-03	4.04564294e-03	1.93998465e-05	9.19411512e-06
0.02972         	2.18559279e-03	2.51095199e-03	2.44851208e-03	4.06392395e-03	1.94140711e-05	9.21943995e-06
0.02974         	2.19050686e-03	2.50891457e-03	2.45124875e-03	4.08229081e-03	1.94276902e-05	9.20964752e-06
0.02976         	2.19506875e-03	2.50669899e-03	2.45440263e-03	4.10054955e-03	1.94417874e-05	9.16377105e-06
0.02978         	2.19993322e-03	2.50425591e-03	2.45743415e-03	4.11844594e-03	1.94528638e-05	9.06763269e-06
